,filename,width,height,class,xmin,ymin,xmax,ymax,xml
4952,Pistol_43_62.jpg,500,266,Gun,68,28,234,266,Labels/Pistol_43_62.xml
4953,Pistol_43_76.jpg,500,266,Gun,1,1,292,266,Labels/Pistol_43_76.xml
4954,Pistol_440_8.jpg,500,313,Guns,56,152,236,205,Labels/Pistol_440_8.xml
4955,Pistol_440_8.jpg,500,313,Guns,282,95,425,232,Labels/Pistol_440_8.xml
4956,Pistol_443_4.jpg,600,362,Guns,439,221,586,307,Labels/Pistol_443_4.xml
4957,Pistol_448_115.jpg,500,376,Gun,55,296,251,376,Labels/Pistol_448_115.xml
4958,Pistol_448_27.jpg,500,375,Gun,220,94,447,321,Labels/Pistol_448_27.xml
4959,Pistol_448_33.jpg,500,376,Gun,189,293,261,376,Labels/Pistol_448_33.xml
4960,Pistol_448_59.jpg,500,376,Guns,296,226,374,313,Labels/Pistol_448_59.xml
4961,Pistol_448_59.jpg,500,376,Guns,114,255,170,352,Labels/Pistol_448_59.xml
4962,Pistol_448_64.jpg,500,376,Guns,120,281,246,376,Labels/Pistol_448_64.xml
4963,Pistol_44_4.jpg,400,225,Guns,191,93,281,225,Labels/Pistol_44_4.xml
4964,Pistol_44_5.jpg,400,216,Gun,32,143,127,216,Labels/Pistol_44_5.xml
4965,Pistol_44_7.jpg,400,165,Guns,102,14,179,126,Labels/Pistol_44_7.xml
4966,Pistol_457_58.jpg,500,376,Guns,313,82,353,124,Labels/Pistol_457_58.xml
4967,Pistol_457_6.jpg,500,376,Gun,110,167,304,273,Labels/Pistol_457_6.xml
4968,Pistol_457_67.jpg,500,376,Gun,233,228,328,333,Labels/Pistol_457_67.xml
4969,Pistol_457_67.jpg,500,376,Gun,129,218,247,346,Labels/Pistol_457_67.xml
4970,Pistol_457_7.jpg,500,376,Gun,244,119,271,162,Labels/Pistol_457_7.xml
4971,Pistol_457_73.jpg,500,376,Gun,1,17,143,216,Labels/Pistol_457_73.xml
4972,Pistol_45_17.jpg,500,266,Gun,175,9,416,168,Labels/Pistol_45_17.xml
4973,Pistol_475_23.jpg,450,339,Guns,121,135,416,235,Labels/Pistol_475_23.xml
4974,Pistol_475_26.jpg,450,338,Guns,225,64,252,78,Labels/Pistol_475_26.xml
4975,Pistol_475_26.jpg,450,338,Guns,69,79,433,210,Labels/Pistol_475_26.xml
4976,Pistol_477_100.jpg,600,338,Gun,316,165,403,265,Labels/Pistol_477_100.xml
4977,Pistol_477_114.jpg,600,338,Gun,413,70,439,109,Labels/Pistol_477_114.xml
4978,Pistol_477_114.jpg,600,338,Gun,295,105,320,147,Labels/Pistol_477_114.xml
4979,Pistol_477_114.jpg,600,338,Gun,151,54,181,100,Labels/Pistol_477_114.xml
4980,Pistol_477_114.jpg,600,338,Gun,115,104,179,207,Labels/Pistol_477_114.xml
4981,Pistol_477_249.jpg,600,338,Guns,138,131,277,250,Labels/Pistol_477_249.xml
4982,Pistol_477_307.jpg,600,338,Guns,248,93,290,123,Labels/Pistol_477_307.xml
4983,Pistol_477_307.jpg,600,338,Guns,263,133,316,156,Labels/Pistol_477_307.xml
4984,Pistol_477_307.jpg,600,338,Guns,291,30,424,86,Labels/Pistol_477_307.xml
4985,Pistol_477_316.jpg,600,338,Gun,91,25,556,180,Labels/Pistol_477_316.xml
4986,Pistol_477_4.jpg,600,338,Guns,1,147,325,302,Labels/Pistol_477_4.xml
4987,Pistol_477_61.jpg,350,207,Guns,3,4,350,207,Labels/Pistol_477_61.xml
4988,Pistol_47_12.jpg,600,253,Guns,387,83,581,202,Labels/Pistol_47_12.xml
4989,Pistol_47_17.jpg,600,253,Guns,188,1,372,235,Labels/Pistol_47_17.xml
4990,Pistol_47_18.jpg,600,253,Guns,239,116,352,183,Labels/Pistol_47_18.xml
4991,Pistol_47_65.jpg,600,253,Guns,251,140,508,253,Labels/Pistol_47_65.xml
4992,Pistol_47_71.jpg,600,253,Guns,208,94,600,194,Labels/Pistol_47_71.xml
4993,Pistol_481_18.jpg,600,251,Guns,292,78,349,180,Labels/Pistol_481_18.xml
4994,Pistol_481_32.jpg,600,250,Guns,281,37,439,250,Labels/Pistol_481_32.xml
4995,Pistol_481_32.jpg,600,250,Guns,137,64,235,208,Labels/Pistol_481_32.xml
4996,Pistol_481_37.jpg,600,251,Guns,319,74,425,248,Labels/Pistol_481_37.xml
4997,Pistol_481_44.jpg,600,251,Guns,312,170,390,211,Labels/Pistol_481_44.xml
4998,Pistol_484_14.jpg,500,365,Gun,167,102,212,174,Labels/Pistol_484_14.xml
4999,Pistol_486_3.jpg,600,380,Guns,141,171,392,380,Labels/Pistol_486_3.xml
5000,Pistol_491_2.jpg,600,257,Guns,167,98,233,156,Labels/Pistol_491_2.xml
5001,Pistol_491_20.jpg,600,257,Gun,167,125,436,201,Labels/Pistol_491_20.xml
5002,Pistol_493_2.jpg,600,280,Gun,106,141,189,208,Labels/Pistol_493_2.xml
5003,Pistol_493_25.jpg,600,280,Gun,7,60,255,256,Labels/Pistol_493_25.xml
5004,Pistol_493_3.jpg,600,280,Gun,105,66,259,161,Labels/Pistol_493_3.xml
5005,Pistol_493_30.jpg,600,280,Gun,119,162,322,280,Labels/Pistol_493_30.xml
5006,Pistol_496_14.jpg,600,252,Guns,439,29,493,55,Labels/Pistol_496_14.xml
5007,Pistol_496_17.jpg,601,252,Guns,175,53,536,252,Labels/Pistol_496_17.xml
5008,Pistol_49_128.jpg,600,338,Gun,124,166,187,215,Labels/Pistol_49_128.xml
5009,Pistol_49_138.jpg,600,338,Guns,157,114,240,180,Labels/Pistol_49_138.xml
5010,Pistol_49_17.jpg,600,338,Gun,344,241,461,338,Labels/Pistol_49_17.xml
5011,Pistol_49_265.jpg,600,338,Guns,362,40,402,264,Labels/Pistol_49_265.xml
5012,Pistol_49_265.jpg,600,338,Guns,300,64,332,247,Labels/Pistol_49_265.xml
5013,Pistol_49_265.jpg,600,338,Guns,132,148,330,223,Labels/Pistol_49_265.xml
5014,Pistol_49_277.jpg,600,338,Guns,85,75,309,126,Labels/Pistol_49_277.xml
5015,Pistol_4_9.jpg,600,248,Guns,220,117,295,221,Labels/Pistol_4_9.xml
5016,Pistol_501_21.jpg,600,323,Guns,283,45,413,163,Labels/Pistol_501_21.xml
5017,Pistol_501_23.jpg,600,323,Gun,39,176,487,323,Labels/Pistol_501_23.xml
5018,Pistol_501_4.jpg,600,323,Guns,251,80,296,235,Labels/Pistol_501_4.xml
5019,Pistol_501_6.jpg,600,323,Guns,89,169,219,242,Labels/Pistol_501_6.xml
5020,Pistol_501_9.jpg,600,323,Gun,471,147,599,251,Labels/Pistol_501_9.xml
5021,Pistol_505_23.jpg,500,380,Guns,250,269,317,351,Labels/Pistol_505_23.xml
5022,Pistol_505_25.jpg,500,381,Guns,129,145,402,290,Labels/Pistol_505_25.xml
5023,Pistol_505_47.jpg,300,195,Guns,7,6,297,187,Labels/Pistol_505_47.xml
5024,Pistol_505_53.jpg,500,383,Gun,2,40,500,306,Labels/Pistol_505_53.xml
5025,Pistol_505_8.jpg,500,382,Guns,427,107,458,124,Labels/Pistol_505_8.xml
5026,Pistol_506_13.jpg,500,383,Guns,140,314,188,383,Labels/Pistol_506_13.xml
5027,Pistol_506_13.jpg,500,383,Guns,296,311,353,383,Labels/Pistol_506_13.xml
5028,Pistol_506_16.jpg,500,383,Gun,8,200,246,320,Labels/Pistol_506_16.xml
5029,Pistol_506_17.jpg,500,383,Gun,236,255,364,383,Labels/Pistol_506_17.xml
5030,Pistol_506_19.jpg,500,383,Guns,54,109,171,213,Labels/Pistol_506_19.xml
5031,Pistol_506_2.jpg,500,383,Guns,113,39,427,208,Labels/Pistol_506_2.xml
5032,Pistol_506_20.jpg,500,383,Guns,148,310,255,369,Labels/Pistol_506_20.xml
5033,Pistol_506_20.jpg,500,383,Guns,341,334,396,382,Labels/Pistol_506_20.xml
5034,Pistol_506_26.jpg,500,383,Guns,30,201,234,263,Labels/Pistol_506_26.xml
5035,Pistol_506_37.jpg,500,383,Guns,124,7,159,383,Labels/Pistol_506_37.xml
5036,Pistol_506_8.jpg,500,383,Guns,337,233,408,358,Labels/Pistol_506_8.xml
5037,Pistol_507_16.jpg,401,265,Guns,3,2,401,265,Labels/Pistol_507_16.xml
5038,Pistol_507_19.jpg,488,360,Guns,35,210,176,295,Labels/Pistol_507_19.xml
5039,Pistol_507_19.jpg,488,360,Guns,9,316,138,360,Labels/Pistol_507_19.xml
5040,Pistol_507_19.jpg,488,360,Guns,276,4,323,79,Labels/Pistol_507_19.xml
5041,Pistol_507_28.jpg,488,360,Guns,266,30,345,226,Labels/Pistol_507_28.xml
5042,Pistol_507_28.jpg,488,360,Guns,36,255,111,304,Labels/Pistol_507_28.xml
5043,Pistol_507_29.jpg,488,360,Guns,47,244,142,308,Labels/Pistol_507_29.xml
5044,Pistol_507_29.jpg,488,360,Guns,1,326,84,360,Labels/Pistol_507_29.xml
5045,Pistol_507_29.jpg,488,360,Guns,241,28,326,209,Labels/Pistol_507_29.xml
5046,Pistol_507_4.jpg,488,360,Guns,257,189,312,239,Labels/Pistol_507_4.xml
5047,Pistol_507_5.jpg,488,360,Guns,113,82,205,213,Labels/Pistol_507_5.xml
5048,Pistol_509_40.jpg,600,253,Guns,101,1,339,205,Labels/Pistol_509_40.xml
5049,Pistol_509_40.jpg,600,253,Guns,528,1,594,120,Labels/Pistol_509_40.xml
5050,Pistol_509_47.jpg,601,254,Gun,172,74,449,234,Labels/Pistol_509_47.xml
5051,Pistol_509_53.jpg,600,253,Guns,113,45,288,86,Labels/Pistol_509_53.xml
5052,Pistol_509_74.jpg,600,253,Guns,312,90,353,150,Labels/Pistol_509_74.xml
5053,Pistol_511_26.jpg,600,368,Gun,296,1,513,281,Labels/Pistol_511_26.xml
5054,Pistol_511_32.jpg,600,368,Gun,142,109,202,171,Labels/Pistol_511_32.xml
5055,Pistol_511_33.jpg,600,368,Gun,198,126,431,213,Labels/Pistol_511_33.xml
5056,Pistol_512_11.jpg,600,341,Guns,321,227,348,258,Labels/Pistol_512_11.xml
5057,Pistol_512_2.jpg,600,341,Gun,305,131,354,169,Labels/Pistol_512_2.xml
5058,Pistol_512_3.jpg,600,341,Gun,295,129,447,254,Labels/Pistol_512_3.xml
5059,Pistol_514_20.jpg,500,375,Guns,249,89,330,147,Labels/Pistol_514_20.xml
5060,Pistol_514_27.jpg,500,375,Guns,277,221,321,312,Labels/Pistol_514_27.xml
5061,Pistol_514_28.jpg,300,208,Guns,1,5,300,204,Labels/Pistol_514_28.xml
5062,Pistol_514_30.jpg,500,375,Guns,195,210,225,259,Labels/Pistol_514_30.xml
5063,Pistol_514_39.jpg,500,376,Guns,4,185,100,232,Labels/Pistol_514_39.xml
5064,Pistol_514_49.jpg,500,375,Guns,62,75,144,206,Labels/Pistol_514_49.xml
5065,Pistol_514_6.jpg,500,375,Guns,287,126,372,174,Labels/Pistol_514_6.xml
5066,Pistol_514_60.jpg,500,373,Guns,335,1,409,315,Labels/Pistol_514_60.xml
5067,Pistol_514_60.jpg,500,373,Guns,187,1,243,266,Labels/Pistol_514_60.xml
5068,Pistol_514_64.jpg,500,375,Guns,287,1,323,275,Labels/Pistol_514_64.xml
5069,Pistol_519_24.jpg,450,348,Guns,210,188,285,236,Labels/Pistol_519_24.xml
5070,Pistol_519_24.jpg,450,348,Guns,402,165,450,198,Labels/Pistol_519_24.xml
5071,Pistol_519_24.jpg,450,348,Guns,76,165,118,202,Labels/Pistol_519_24.xml
5072,Pistol_519_55.jpg,450,349,Guns,122,245,378,320,Labels/Pistol_519_55.xml
5073,Pistol_519_9.jpg,450,350,Guns,258,204,307,246,Labels/Pistol_519_9.xml
5074,Pistol_521_17.jpg,500,375,Guns,246,236,306,298,Labels/Pistol_521_17.xml
5075,Pistol_521_32.jpg,500,375,Guns,100,203,257,319,Labels/Pistol_521_32.xml
5076,Pistol_521_5.jpg,500,375,Guns,325,101,361,159,Labels/Pistol_521_5.xml
5077,Pistol_523_15.jpg,500,375,Guns,133,165,183,201,Labels/Pistol_523_15.xml
5078,Pistol_523_152.jpg,500,375,Guns,216,172,287,255,Labels/Pistol_523_152.xml
5079,Pistol_523_152.jpg,500,375,Guns,372,196,473,237,Labels/Pistol_523_152.xml
5080,Pistol_523_152.jpg,500,375,Guns,130,233,210,256,Labels/Pistol_523_152.xml
5081,Pistol_523_23.jpg,500,375,Guns,92,242,139,289,Labels/Pistol_523_23.xml
5082,Pistol_523_56.jpg,500,374,Gun,302,1,404,367,Labels/Pistol_523_56.xml
5083,Pistol_523_67.jpg,500,375,Guns,192,157,283,375,Labels/Pistol_523_67.xml
5084,Pistol_523_67.jpg,500,375,Guns,107,33,167,219,Labels/Pistol_523_67.xml
5085,Pistol_523_83.jpg,500,374,Guns,2,32,155,374,Labels/Pistol_523_83.xml
5086,Pistol_523_83.jpg,500,374,Guns,244,1,343,372,Labels/Pistol_523_83.xml
5087,Pistol_523_97.jpg,500,374,Guns,77,232,152,259,Labels/Pistol_523_97.xml
5088,Pistol_523_97.jpg,500,374,Guns,188,215,224,247,Labels/Pistol_523_97.xml
5089,Pistol_523_97.jpg,500,374,Guns,284,193,359,230,Labels/Pistol_523_97.xml
5090,Pistol_523_97.jpg,500,374,Guns,411,174,479,352,Labels/Pistol_523_97.xml
5091,Pistol_525_22.jpg,500,377,Gun,159,165,234,330,Labels/Pistol_525_22.xml
5092,Pistol_525_32.jpg,500,375,Guns,255,163,305,214,Labels/Pistol_525_32.xml
5093,Pistol_525_37.jpg,500,374,Guns,199,223,342,278,Labels/Pistol_525_37.xml
5094,Pistol_525_37.jpg,500,374,Guns,81,318,159,374,Labels/Pistol_525_37.xml
5095,Pistol_525_37.jpg,500,374,Guns,248,319,295,369,Labels/Pistol_525_37.xml
5096,Pistol_525_37.jpg,500,374,Guns,306,314,359,357,Labels/Pistol_525_37.xml
5097,Pistol_525_53.jpg,500,375,Guns,212,257,290,331,Labels/Pistol_525_53.xml
5098,Pistol_525_58.jpg,500,375,Guns,181,260,252,312,Labels/Pistol_525_58.xml
5099,Pistol_525_8.jpg,500,375,Gun,64,163,106,363,Labels/Pistol_525_8.xml
5100,Pistol_525_8.jpg,500,375,Gun,414,222,444,329,Labels/Pistol_525_8.xml
5101,Pistol_525_9.jpg,500,375,Gun,271,168,426,277,Labels/Pistol_525_9.xml
5102,Pistol_527_26.jpg,600,341,Gun,317,214,534,263,Labels/Pistol_527_26.xml
5103,Pistol_527_27.jpg,600,340,Gun,211,134,258,177,Labels/Pistol_527_27.xml
5104,Pistol_527_32.jpg,600,342,Gun,236,135,600,214,Labels/Pistol_527_32.xml
5105,Pistol_527_33.jpg,600,341,Gun,279,85,366,175,Labels/Pistol_527_33.xml
5106,Pistol_528_3.jpg,400,306,Guns,81,39,285,256,Labels/Pistol_528_3.xml
5107,Pistol_529_23.jpg,600,340,Guns,37,1,99,45,Labels/Pistol_529_23.xml
5108,Pistol_529_4.jpg,350,227,Gun,51,4,318,211,Labels/Pistol_529_4.xml
5109,Pistol_529_5.jpg,600,342,Gun,329,218,409,279,Labels/Pistol_529_5.xml
5110,Pistol_529_5.jpg,600,342,Gun,325,314,420,342,Labels/Pistol_529_5.xml
5111,Pistol_531_14.jpg,600,255,Guns,214,1,566,254,Labels/Pistol_531_14.xml
5112,Pistol_531_43.jpg,600,255,Guns,2,95,263,255,Labels/Pistol_531_43.xml
5113,Pistol_531_49.jpg,600,255,Guns,287,91,336,131,Labels/Pistol_531_49.xml
5114,Pistol_532_13.jpg,600,411,Guns,321,14,438,118,Labels/Pistol_532_13.xml
5115,Pistol_532_18.jpg,600,338,Guns,266,244,362,338,Labels/Pistol_532_18.xml
5116,Pistol_532_26.jpg,600,334,Guns,66,50,510,286,Labels/Pistol_532_26.xml
5117,Pistol_532_36.jpg,600,338,Guns,105,107,156,125,Labels/Pistol_532_36.xml
5118,Pistol_532_4.jpg,600,338,Guns,303,85,366,272,Labels/Pistol_532_4.xml
5119,Pistol_532_40.jpg,600,338,Guns,202,128,265,252,Labels/Pistol_532_40.xml
5120,Pistol_532_6.jpg,600,338,Guns,211,25,245,69,Labels/Pistol_532_6.xml
5121,Pistol_532_7.jpg,300,186,Gun,4,4,300,181,Labels/Pistol_532_7.xml
5122,Pistol_534_19.jpg,600,250,Guns,249,85,290,143,Labels/Pistol_534_19.xml
5123,Pistol_537_3.jpg,600,249,Guns,248,38,348,160,Labels/Pistol_537_3.xml
5124,Pistol_539_102.jpg,600,338,Gun,121,212,282,331,Labels/Pistol_539_102.xml
5125,Pistol_539_115.jpg,600,338,Guns,267,131,600,295,Labels/Pistol_539_115.xml
5126,Pistol_539_116.jpg,600,338,Guns,157,152,363,234,Labels/Pistol_539_116.xml
5127,Pistol_539_116.jpg,600,338,Guns,230,299,411,338,Labels/Pistol_539_116.xml
5128,Pistol_539_117.jpg,600,338,Gun,255,232,600,338,Labels/Pistol_539_117.xml
5129,Pistol_539_26.jpg,600,338,Gun,263,16,388,318,Labels/Pistol_539_26.xml
5130,Pistol_539_27.jpg,600,338,Gun,307,35,401,91,Labels/Pistol_539_27.xml
5131,Pistol_539_33.jpg,600,338,Guns,8,79,219,218,Labels/Pistol_539_33.xml
5132,Pistol_539_87.jpg,601,338,Guns,306,143,405,285,Labels/Pistol_539_87.xml
5133,Pistol_539_92.jpg,600,338,Guns,237,109,319,338,Labels/Pistol_539_92.xml
5134,Pistol_53_19.jpg,601,326,Guns,169,219,334,326,Labels/Pistol_53_19.xml
5135,Pistol_53_26.jpg,600,325,Guns,61,1,527,312,Labels/Pistol_53_26.xml
5136,Pistol_53_4.jpg,601,326,Guns,203,114,264,162,Labels/Pistol_53_4.xml
5137,Pistol_53_40.jpg,601,326,Guns,347,147,414,248,Labels/Pistol_53_40.xml
5138,Pistol_53_41.jpg,600,325,Guns,110,173,367,269,Labels/Pistol_53_41.xml
5139,Pistol_53_8.jpg,600,326,Guns,1,1,164,136,Labels/Pistol_53_8.xml
5140,Pistol_540_11.jpg,350,192,Guns,5,7,350,192,Labels/Pistol_540_11.xml
5141,Pistol_540_27.jpg,601,254,Guns,142,51,297,252,Labels/Pistol_540_27.xml
5142,Pistol_540_5.jpg,601,254,Guns,270,164,374,227,Labels/Pistol_540_5.xml
5143,Pistol_542_12.jpg,600,325,Guns,40,14,549,245,Labels/Pistol_542_12.xml
5144,Pistol_542_21.jpg,600,327,Guns,249,177,370,305,Labels/Pistol_542_21.xml
5145,Pistol_542_38.jpg,600,325,Guns,235,109,299,197,Labels/Pistol_542_38.xml
5146,Pistol_542_52.jpg,300,189,Guns,3,2,300,184,Labels/Pistol_542_52.xml
5147,Pistol_542_8.jpg,600,325,Guns,10,73,207,235,Labels/Pistol_542_8.xml
5148,Pistol_542_9.jpg,600,324,Guns,57,124,504,286,Labels/Pistol_542_9.xml
5149,Pistol_544_11.jpg,500,363,Guns,298,97,382,363,Labels/Pistol_544_11.xml
5150,Pistol_544_4.jpg,500,362,Guns,299,200,363,270,Labels/Pistol_544_4.xml
5151,Pistol_544_8.jpg,500,364,Gun,289,196,383,285,Labels/Pistol_544_8.xml
5152,Pistol_544_9.jpg,500,364,Gun,126,225,177,275,Labels/Pistol_544_9.xml
5153,Pistol_54_2.jpg,400,211,Guns,89,125,335,211,Labels/Pistol_54_2.xml
5154,Pistol_551_12.jpg,600,338,Guns,1,101,598,325,Labels/Pistol_551_12.xml
5155,Pistol_553_12.jpg,600,338,Guns,272,172,330,223,Labels/Pistol_553_12.xml
5156,Pistol_553_16.jpg,600,338,Gun,89,229,159,306,Labels/Pistol_553_16.xml
5157,Pistol_553_17.jpg,600,338,Gun,300,146,364,185,Labels/Pistol_553_17.xml
5158,Pistol_553_17.jpg,600,338,Gun,483,209,536,241,Labels/Pistol_553_17.xml
5159,Pistol_553_6.jpg,600,338,Gun,319,85,489,217,Labels/Pistol_553_6.xml
5160,Pistol_555_2.jpg,600,338,Guns,167,166,281,264,Labels/Pistol_555_2.xml
5161,Pistol_555_20.jpg,600,338,Guns,354,296,475,338,Labels/Pistol_555_20.xml
5162,Pistol_557_3.jpg,600,331,Gun,317,120,389,189,Labels/Pistol_557_3.xml
5163,Pistol_55_13.jpg,600,253,Gun,142,15,310,253,Labels/Pistol_55_13.xml
5164,Pistol_55_15.jpg,600,253,Guns,277,159,390,236,Labels/Pistol_55_15.xml
5165,Pistol_55_86.jpg,600,253,Guns,158,174,550,253,Labels/Pistol_55_86.xml
5166,Pistol_55_86.jpg,600,253,Guns,239,53,537,162,Labels/Pistol_55_86.xml
5167,Pistol_561_2.jpg,550,364,Guns,15,135,141,235,Labels/Pistol_561_2.xml
5168,Pistol_563_5.jpg,500,383,Guns,262,107,471,255,Labels/Pistol_563_5.xml
5169,Pistol_569_16.jpg,601,340,Gun,295,217,368,262,Labels/Pistol_569_16.xml
5170,Pistol_569_23.jpg,601,340,Guns,207,170,278,220,Labels/Pistol_569_23.xml
5171,Pistol_569_24.jpg,601,340,Guns,356,32,473,138,Labels/Pistol_569_24.xml
5172,Pistol_569_38.jpg,601,340,Guns,186,63,464,285,Labels/Pistol_569_38.xml
5173,Pistol_569_7.jpg,601,340,Guns,294,208,438,340,Labels/Pistol_569_7.xml
5174,Pistol_56_2.jpg,600,333,Guns,299,159,357,238,Labels/Pistol_56_2.xml
5175,Pistol_56_40.jpg,600,333,Guns,143,256,243,323,Labels/Pistol_56_40.xml
5176,Pistol_571_5.jpg,600,338,Guns,338,147,453,210,Labels/Pistol_571_5.xml
5177,Pistol_571_6.jpg,600,338,Guns,147,205,204,274,Labels/Pistol_571_6.xml
5178,Pistol_572_142.jpg,0,0,Guns,135,85,263,419,Labels/Pistol_572_142.xml
5179,Pistol_572_145.jpg,0,0,Guns,453,228,545,295,Labels/Pistol_572_145.xml
5180,Pistol_572_145.jpg,0,0,Guns,206,226,267,269,Labels/Pistol_572_145.xml
5181,Pistol_572_145.jpg,0,0,Guns,5,247,59,279,Labels/Pistol_572_145.xml
5182,Pistol_572_146.jpg,0,0,Gun,188,86,344,284,Labels/Pistol_572_146.xml
5183,Pistol_572_151.jpg,600,450,Guns,165,162,293,233,Labels/Pistol_572_151.xml
5184,Pistol_572_152.jpg,600,450,Gun,210,191,309,285,Labels/Pistol_572_152.xml
5185,Pistol_572_179.jpg,0,0,Guns,221,281,308,383,Labels/Pistol_572_179.xml
5186,Pistol_572_180.jpg,0,0,Guns,60,173,212,304,Labels/Pistol_572_180.xml
5187,Pistol_572_180.jpg,0,0,Guns,393,336,452,450,Labels/Pistol_572_180.xml
5188,Pistol_572_182.jpg,600,450,Guns,189,330,274,400,Labels/Pistol_572_182.xml
5189,Pistol_572_186.jpg,0,0,Guns,265,243,401,319,Labels/Pistol_572_186.xml
5190,Pistol_572_190.jpg,600,450,Gun,249,193,318,264,Labels/Pistol_572_190.xml
5191,Pistol_572_191.jpg,600,450,Gun,243,139,412,431,Labels/Pistol_572_191.xml
5192,Pistol_572_20.jpg,600,450,Guns,154,85,229,187,Labels/Pistol_572_20.xml
5193,Pistol_572_230.jpg,400,129,Gun,7,7,377,129,Labels/Pistol_572_230.xml
5194,Pistol_572_232.jpg,600,450,Guns,191,230,368,373,Labels/Pistol_572_232.xml
5195,Pistol_572_232.jpg,600,450,Guns,436,204,524,292,Labels/Pistol_572_232.xml
5196,Pistol_572_26.jpg,600,450,Gun,239,356,309,423,Labels/Pistol_572_26.xml
5197,Pistol_572_27.jpg,0,0,Gun,244,214,337,312,Labels/Pistol_572_27.xml
5198,Pistol_572_32.jpg,600,450,Gun,314,228,356,283,Labels/Pistol_572_32.xml
5199,Pistol_572_33.jpg,600,450,Gun,206,317,273,450,Labels/Pistol_572_33.xml
5200,Pistol_574_102.jpg,600,450,Gun,166,104,595,312,Labels/Pistol_574_102.xml
5201,Pistol_574_103.jpg,600,450,Gun,19,82,426,295,Labels/Pistol_574_103.xml
5202,Pistol_574_107.jpg,600,450,Guns,273,243,305,300,Labels/Pistol_574_107.xml
5203,Pistol_574_107.jpg,600,450,Guns,1,148,29,194,Labels/Pistol_574_107.xml
5204,Pistol_574_129.jpg,600,450,Guns,321,263,410,355,Labels/Pistol_574_129.xml
5205,Pistol_574_188.jpg,300,211,Guns,4,3,300,155,Labels/Pistol_574_188.xml
5206,Pistol_574_261.jpg,600,450,Guns,447,265,554,324,Labels/Pistol_574_261.xml
5207,Pistol_574_262.jpg,600,450,Guns,261,143,294,213,Labels/Pistol_574_262.xml
5208,Pistol_574_47.jpg,0,0,Gun,373,88,450,188,Labels/Pistol_574_47.xml
5209,Pistol_574_53.jpg,0,0,Gun,244,202,312,309,Labels/Pistol_574_53.xml
5210,Pistol_574_81.jpg,600,450,Guns,58,88,184,198,Labels/Pistol_574_81.xml
5211,Pistol_574_83.jpg,600,450,Guns,82,85,522,266,Labels/Pistol_574_83.xml
5212,Pistol_574_86.jpg,0,0,Guns,197,170,272,283,Labels/Pistol_574_86.xml
5213,Pistol_574_90.jpg,0,0,Gun,234,196,280,237,Labels/Pistol_574_90.xml
5214,Pistol_574_97.jpg,600,450,Guns,118,372,206,440,Labels/Pistol_574_97.xml
5215,Pistol_576_112.jpg,600,338,Guns,180,154,301,310,Labels/Pistol_576_112.xml
5216,Pistol_576_113.jpg,350,142,Guns,3,2,350,137,Labels/Pistol_576_113.xml
5217,Pistol_576_42.jpg,300,180,Gun,2,3,297,176,Labels/Pistol_576_42.xml
5218,Pistol_576_56.jpg,600,338,Gun,298,175,389,304,Labels/Pistol_576_56.xml
5219,Pistol_576_80.jpg,600,338,Guns,231,51,377,175,Labels/Pistol_576_80.xml
5220,Pistol_576_94.jpg,600,338,Guns,62,93,282,319,Labels/Pistol_576_94.xml
5221,Pistol_579_13.jpg,600,328,Gun,23,127,600,263,Labels/Pistol_579_13.xml
5222,Pistol_579_17.jpg,600,328,Guns,230,95,276,195,Labels/Pistol_579_17.xml
5223,Pistol_579_17.jpg,600,328,Guns,32,32,226,328,Labels/Pistol_579_17.xml
5224,Pistol_579_17.jpg,600,328,Guns,348,19,494,328,Labels/Pistol_579_17.xml
5225,Pistol_579_2.jpg,600,326,Guns,394,191,460,319,Labels/Pistol_579_2.xml
5226,Pistol_579_2.jpg,600,326,Guns,211,138,338,286,Labels/Pistol_579_2.xml
5227,Pistol_579_47.jpg,300,204,Guns,2,1,300,204,Labels/Pistol_579_47.xml
5228,Pistol_579_56.jpg,600,328,Guns,208,167,296,220,Labels/Pistol_579_56.xml
5229,Pistol_579_8.jpg,600,328,Gun,306,45,328,87,Labels/Pistol_579_8.xml
5230,Pistol_579_80.jpg,600,328,Guns,289,98,363,328,Labels/Pistol_579_80.xml
5231,Pistol_579_89.jpg,600,328,Guns,197,80,499,178,Labels/Pistol_579_89.xml
5232,Pistol_579_99.jpg,600,328,Guns,1,61,120,312,Labels/Pistol_579_99.xml
5233,Pistol_579_99.jpg,600,328,Guns,232,40,369,328,Labels/Pistol_579_99.xml
5234,Pistol_579_99.jpg,600,328,Guns,1,95,355,328,Labels/Pistol_579_99.xml
5235,Pistol_57_2.jpg,400,225,Guns,128,89,188,143,Labels/Pistol_57_2.xml
5236,Pistol_581_18.jpg,600,273,Guns,1,120,372,273,Labels/Pistol_581_18.xml
5237,Pistol_581_18.jpg,600,273,Guns,46,10,482,129,Labels/Pistol_581_18.xml
5238,Pistol_582_6.jpg,500,375,Guns,210,210,263,354,Labels/Pistol_582_6.xml
5239,Pistol_584_6.jpg,500,375,Guns,209,208,263,357,Labels/Pistol_584_6.xml
5240,Pistol_588_15.jpg,500,379,Guns,429,217,500,281,Labels/Pistol_588_15.xml
5241,Pistol_58_46.jpg,500,387,Gun,240,46,328,218,Labels/Pistol_58_46.xml
5242,Pistol_58_46.jpg,500,387,Gun,431,60,500,198,Labels/Pistol_58_46.xml
